record_id,epoch_idx,consensus_stage,y_stage,agreement_frac,disagreement,ambiguous,n_scorers,ref_scorer_id,ref_scorer_stage,ref_scorer_y,EMG chin_mean,EMG chin_std,EMG chin_rms,EMG chin_delta_relpow,EMG chin_theta_relpow,EMG chin_alpha_relpow,EMG chin_sigma_relpow,EMG chin_beta_relpow
SN1,118,N3,3,1.0,0.0,0,12,1,N3,3,-8.268176850119187e-07,1.4486089569492983e-05,1.450966638140319e-05,0.6587635778501011,0.14863641414367923,0.10288243868986395,0.04445337432450852,0.016800833798123485
SN1,119,N3,3,1.0,0.0,0,12,1,N3,3,-9.681256701061659e-07,1.7135646817264562e-05,1.716297349409908e-05,0.81771864149296,0.08052901978286811,0.0479700425106373,0.02495958136875859,0.01023030940950552
SN1,120,N3,3,1.0,0.0,0,12,1,N3,3,-8.119216394457021e-07,1.753129448334494e-05,1.7550085555642198e-05,0.7778909042396293,0.10127027489767208,0.058083680682184384,0.03008771108353796,0.011524864466434005
SN1,121,N3,3,1.0,0.0,0,12,1,N3,3,-1.0704366804918502e-06,1.3416490938874763e-05,1.345912566996278e-05,0.6329007680519249,0.16940763235519532,0.1098128788636115,0.031660784771491944,0.014664470954790908
SN1,122,N3,3,0.8333333333333334,0.16666666666666663,0,12,1,N3,3,-8.088941953305823e-07,1.582884707933334e-05,1.584950187482746e-05,0.7541742425955784,0.10430659363921965,0.07388934370009013,0.03571140902102305,0.011072357171954417
SN1,123,N1,1,0.6666666666666666,0.33333333333333337,1,12,1,N1,1,-1.0599041539599045e-06,1.7078918468621482e-05,1.7111775269486256e-05,0.8074897449673208,0.0831106537382765,0.05854565374135467,0.021833095450322512,0.010784755520767873
SN1,124,N2,2,0.5,0.5,1,12,1,N1,1,-8.024950430824505e-07,1.7129895978202772e-05,1.7148683171550502e-05,0.7828113648718047,0.10045660249389853,0.057810446031030326,0.03106659885425777,0.008952314283152499
SN1,125,N2,2,0.8333333333333334,0.16666666666666663,0,12,1,N2,2,-1.2770627372106705e-06,2.3261853956457525e-05,2.3296882596740937e-05,0.7746355890276554,0.12777172810241477,0.05284859712802902,0.01598332942171481,0.013109898745674734
SN1,126,N2,2,0.8333333333333334,0.16666666666666663,0,12,1,N2,2,-6.341362661309589e-07,2.2782823309323447e-05,2.279164686344263e-05,0.7134072661796752,0.07423601039975362,0.04919031512616494,0.031226981533252093,0.12106584885560218
SN1,127,N2,2,0.8333333333333334,0.16666666666666663,0,12,1,N2,2,-1.0002179954414667e-06,1.2000785803001172e-05,1.2042395771935062e-05,0.46696510825338006,0.21077836188788704,0.12891119682477722,0.06989449135927013,0.08310665047630869
SN1,128,N2,2,1.0,0.0,0,12,1,N2,2,-9.623720550042174e-07,1.3541154682083422e-05,1.3575309576446602e-05,0.6806872702728995,0.11996901000051924,0.08327045558571164,0.051253049427685916,0.03600751032628587
SN1,129,N2,2,0.9166666666666666,0.08333333333333337,0,12,1,N2,2,-9.620041497053556e-07,1.0279022191400594e-05,1.0323940584648682e-05,0.5145955746363918,0.18039034811229207,0.12056833727873338,0.11149692038419443,0.03488647932645406
SN1,130,N2,2,0.8333333333333334,0.16666666666666663,0,12,1,N2,2,-9.54139700890794e-07,1.3054156439379816e-05,1.3088979445037625e-05,0.6568364048910442,0.11407883374974481,0.10195463733525227,0.07798609559647256,0.019305294924588632
SN1,131,N2,2,0.75,0.25,1,12,1,N2,2,-9.95388171913806e-07,1.2349575434416855e-05,1.2389625136505872e-05,0.5958976745714134,0.15831439343648568,0.10393795392842076,0.08692715817141394,0.021566442944454072
SN1,132,N2,2,0.9166666666666666,0.08333333333333337,0,12,1,N2,2,-9.901507359254832e-07,1.300574553874164e-05,1.3043382057516826e-05,0.4404859303144033,0.1879014884696122,0.14212389389824157,0.15130150041268334,0.02281595315513815
SN1,133,N2,2,0.8333333333333334,0.16666666666666663,0,12,1,N2,2,-1.0180469963221589e-06,1.4092575038483346e-05,1.4129299023730955e-05,0.6025122771522256,0.16262605724728527,0.11675637255540468,0.06153790313232832,0.016913384203811287
SN1,134,N2,2,0.8333333333333334,0.16666666666666663,0,12,1,N2,2,-9.98057402427762e-07,1.4418884700788389e-05,1.4453385575468825e-05,0.6741800875918044,0.1536348601307285,0.09277339432991089,0.039080489038032816,0.017688119891320766
SN1,135,N2,2,0.9166666666666666,0.08333333333333337,0,12,1,N2,2,-9.498830176656459e-07,1.3324763839422816e-05,1.3358578110099873e-05,0.6598910273400934,0.16381425560544088,0.08114840056769904,0.05005769691202422,0.021448700323921686
SN1,136,N2,2,0.9166666666666666,0.08333333333333337,0,12,1,N2,2,-1.0662416336420546e-06,1.364025830716063e-05,1.3681868217000786e-05,0.6816184470583442,0.13967356766123215,0.08266029945662054,0.04454393641764589,0.023897851867925157
SN1,137,N2,2,1.0,0.0,0,12,1,N2,2,-1.001427515291551e-06,1.3875305519000281e-05,1.3911396777965277e-05,0.6087856325713701,0.1680703435188922,0.10501764731438443,0.06452218274642764,0.01756638795593929
SN1,138,N2,2,0.8333333333333334,0.16666666666666663,0,12,1,N2,2,-9.989425984477825e-07,1.4624943415161099e-05,1.4659019619730972e-05,0.6057462557529288,0.1745474102331848,0.08254382948650664,0.08486887277160564,0.014872159514377562
SN1,139,N2,2,0.9166666666666666,0.08333333333333337,0,12,1,N2,2,-1.1337651386470057e-06,1.347650344309696e-05,1.3524110634027492e-05,0.6492768219322101,0.1337651784839594,0.11239276347510392,0.05597090407905055,0.017889997383262166
SN1,140,N2,2,0.9166666666666666,0.08333333333333337,0,12,1,N2,2,-1.0280801336069188e-06,1.575257370333102e-05,1.578608650172655e-05,0.6075850964145755,0.14569957494576025,0.11217624815786857,0.0885289444854552,0.01702048127542592
SN1,141,N2,2,1.0,0.0,0,12,1,N2,2,-9.532620934384447e-07,1.5161901153233573e-05,1.5191838440399903e-05,0.6173346918343593,0.17248360113763966,0.10065023796598671,0.05578349363207128,0.014910738050984076
SN1,142,N2,2,0.8333333333333334,0.16666666666666663,0,12,1,N2,2,-9.688413480341447e-07,1.703365960099091e-05,1.7061190256253824e-05,0.7274906698960248,0.11933326339407414,0.0787277324583966,0.030362672449232297,0.012398675534125292
SN1,143,N2,2,0.8333333333333334,0.16666666666666663,0,12,1,N2,2,-9.045407189327202e-07,1.6207178681031836e-05,1.6232400768558547e-05,0.7432597989610766,0.11961423590350823,0.07557868850799666,0.027067608496728176,0.009962829612922846
SN1,144,N2,2,0.8333333333333334,0.16666666666666663,0,12,1,N2,2,-1.0369076364408488e-06,1.3778106983892903e-05,1.3817069497766439e-05,0.6210825183630422,0.17432663124249273,0.0850834787599881,0.059978038828431855,0.020375659214303968
SN1,145,N2,2,0.75,0.25,1,12,1,N2,2,-9.310362717301191e-07,1.561829130147683e-05,1.5646017119927484e-05,0.7238535766067461,0.13997795888916867,0.05740941353904777,0.03950465658491977,0.014251271261652215
SN1,146,N2,2,0.75,0.25,1,12,1,N2,2,-1.0873883196632889e-06,1.377092594073811e-05,1.3813790740525714e-05,0.682463181472236,0.13303915512185285,0.0753739129728579,0.06340747554414403,0.01720387321923805
SN1,147,N2,2,0.75,0.25,1,12,1,N2,2,-8.372576096883754e-07,1.3517482052341196e-05,1.354338662744099e-05,0.6966193007374806,0.14976669535084505,0.059523491677254896,0.04231411325896898,0.016991906983712
SN1,148,N2,2,0.6666666666666666,0.33333333333333337,1,12,1,R,4,-1.163372938245746e-06,1.399421838187704e-05,1.4042492111911893e-05,0.6699669917973334,0.12383795022547583,0.09546358435249382,0.05083474405294227,0.029608184463055163
SN1,149,N2,2,0.5833333333333334,0.41666666666666663,1,12,1,R,4,-1.1058468946892393e-06,1.2053323776577844e-05,1.210394610932776e-05,0.7057019607673852,0.12120218498219286,0.07627299949148096,0.04254947285116897,0.024127516743445793
SN1,150,N2,2,0.6666666666666666,0.33333333333333337,1,12,1,R,4,-9.282646210041092e-07,1.0642604322263722e-05,1.0683009967554759e-05,0.6697686646611036,0.12387030091748491,0.09224506221529967,0.05009953758390319,0.03359548887474924
SN1,151,N2,2,0.75,0.25,1,12,1,R,4,-1.0455881415163386e-06,1.2278010966119714e-05,1.2322451373238831e-05,0.7237495309252414,0.1326352563929936,0.05774656531641373,0.04125661062877236,0.019224744798477984
SN1,152,N2,2,0.5,0.5,1,12,1,R,4,-1.0250129482904958e-06,1.0391118703380947e-05,1.0441551582591378e-05,0.5859282734699158,0.17474402336005163,0.09157253269116769,0.06760349339338441,0.041428969925765266
SN1,153,R,4,0.5,0.5,1,12,1,R,4,-1.014552027755555e-06,1.0397271669304349e-05,1.0446653721759027e-05,0.6968321180267735,0.1305228113303521,0.0640307439765207,0.03765877965167345,0.03372230015151111
SN1,154,R,4,0.75,0.25,1,12,1,R,4,-1.0541382130423781e-06,1.0022278762608615e-05,1.0077563146298406e-05,0.5900455268132899,0.18233956912032662,0.10266416469423353,0.05645972114678393,0.03462453057503762
SN1,155,R,4,0.6666666666666666,0.33333333333333337,1,12,1,R,4,-9.86275047064257e-07,1.0198411523237028e-05,1.0245991219289397e-05,0.5364694938323055,0.2129197053505979,0.107753490264228,0.060684618383222075,0.0413052020929443
SN1,156,R,4,0.6666666666666666,0.33333333333333337,1,12,1,R,4,-1.047234005916586e-06,1.2010185453314865e-05,1.2055756039592211e-05,0.732658923235743,0.11656004407671106,0.059390724205561886,0.04415882555175761,0.02447213759243633
SN1,157,R,4,0.6666666666666666,0.33333333333333337,1,12,1,R,4,-1.1675739533287878e-06,1.0679576842735945e-05,1.0743211367016553e-05,0.6364255360387584,0.17595753923482324,0.078313819054964,0.038079074442663986,0.03478968966694153
SN1,158,R,4,0.5,0.5,1,12,1,R,4,-1.0261666275154174e-06,9.630227039587018e-06,9.684745261565702e-06,0.5062690703885233,0.2181227734413157,0.11109457684160577,0.07058433239616671,0.050652180816024746
SN1,159,R,4,0.6666666666666666,0.33333333333333337,1,12,1,R,4,-1.1247189769238334e-06,9.085650357954394e-06,9.155000557293779e-06,0.5660673868185254,0.17120845685015265,0.10385303457253987,0.06026870539013579,0.05627308319762842
SN1,160,R,4,0.75,0.25,1,12,1,R,4,-1.0515186509660196e-06,9.29069406934857e-06,9.350010040826593e-06,0.5374455377126665,0.20959705981693608,0.09129538547439285,0.06895505338457769,0.0478167744334091
SN1,161,R,4,0.75,0.25,1,12,1,R,4,-1.1142439098380635e-06,9.369266521462672e-06,9.435289854626219e-06,0.5805046135077678,0.16465471950219984,0.11328833248092239,0.053381124110582295,0.043978948777844855
SN1,162,R,4,0.75,0.25,1,12,1,R,4,-1.0118220420965307e-06,9.38139498831184e-06,9.435801808622037e-06,0.5042107259392532,0.1824370425318327,0.12225835873896532,0.10145377080250609,0.05257565202811687
SN1,163,R,4,0.8333333333333334,0.16666666666666663,0,12,1,R,4,-1.0585773138312236e-06,1.0434000343361733e-05,1.0487561637226784e-05,0.660681429871857,0.14588725202588557,0.0746256999638782,0.04974435314030954,0.031833563692393055
SN1,164,R,4,0.9166666666666666,0.08333333333333337,0,12,1,R,4,-1.1007049440676864e-06,1.0901510060134995e-05,1.0956937207318457e-05,0.655369638372709,0.16378770416381838,0.07001012940041024,0.048416912815440076,0.0277755583497223
SN1,165,R,4,0.8333333333333334,0.16666666666666663,0,12,1,R,4,-1.0591361318134109e-06,1.0473063830398338e-05,1.0526482572127814e-05,0.6747066703163004,0.14781679616552829,0.07086870457568928,0.03977445724309908,0.0301073948813328
SN1,166,R,4,1.0,0.0,0,12,1,R,4,-1.0903203763569672e-06,7.84995078400595e-06,7.925309194877814e-06,0.49952904834713174,0.19881846872664316,0.12032720676024646,0.07682931637765203,0.05077066578305223
SN1,167,R,4,1.0,0.0,0,12,1,R,4,-1.0220496681237698e-06,8.114476633248643e-06,8.178588909808962e-06,0.5236857390840098,0.19614741149128584,0.1142744806937917,0.06204085780788715,0.04656168960980548
SN1,168,R,4,1.0,0.0,0,12,1,R,4,-1.2999807130771876e-06,8.350941826680039e-06,8.451519345476695e-06,0.5034759556752877,0.2129737006373811,0.11207212808627826,0.05693683410778553,0.05491759341166414
SN1,169,R,4,1.0,0.0,0,12,1,R,4,-8.26255781490095e-07,7.360769791322412e-06,7.40699875369845e-06,0.4789154723775604,0.23701646181943042,0.12109803215077504,0.06454594687279573,0.0517407386942896
SN1,170,R,4,0.9166666666666666,0.08333333333333337,0,12,1,R,4,-9.605679013349476e-07,8.425273483552905e-06,8.47985400615687e-06,0.5631568713012635,0.15902409773173568,0.11192665806857463,0.052019107786134354,0.04248809632330281
SN1,171,R,4,0.9166666666666666,0.08333333333333337,0,12,1,R,4,-1.1245028473255061e-06,8.218802151277822e-06,8.29537313539856e-06,0.5830433152200974,0.15178127137993366,0.11096962295539477,0.051389819132577744,0.04489886378720505
SN1,172,N1,1,0.6666666666666666,0.33333333333333337,1,12,1,R,4,-9.445192007964948e-07,7.815281790588002e-06,7.872150023149308e-06,0.43418622333420154,0.25334168489726094,0.13649097606577001,0.06360346220239402,0.047799195032996275
SN1,173,N1,1,0.5833333333333334,0.41666666666666663,1,12,1,R,4,-1.1127019269369488e-06,7.007238744737417e-06,7.095033502666383e-06,0.38825039138898565,0.25156688321434084,0.14376098266843693,0.07027582256481565,0.06676739395342067
SN1,174,R,4,0.5,0.5,1,12,1,R,4,-1.0677447082955437e-06,6.707758520263681e-06,6.79220900210404e-06,0.3857943505121668,0.2470594118618986,0.16772111652720542,0.06605075994368019,0.04953585628375218
SN1,175,R,4,0.5833333333333334,0.41666666666666663,1,12,1,R,4,-1.0202165930271503e-06,1.077583567296412e-05,1.0824023112845518e-05,0.6302485733027152,0.1258020552908762,0.07390695027179825,0.039041420034578896,0.09866893192418771
SN1,176,R,4,0.5,0.5,1,12,1,R,4,-1.1059980415964345e-06,7.45130125371116e-06,7.5329358182300106e-06,0.47249733980419667,0.1922210495842033,0.1218800114081404,0.07323126500010614,0.07741687154488877
SN1,177,R,4,0.5833333333333334,0.41666666666666663,1,12,1,R,4,-1.0124691078980645e-06,7.4614461665621624e-06,7.529825535226768e-06,0.4293832485783317,0.24966480250214945,0.15256949062327885,0.06882594363967283,0.04948944465790632
SN1,178,R,4,0.8333333333333334,0.16666666666666663,0,12,1,R,4,-1.124212749019282e-06,6.7823876546506915e-06,6.874928116207151e-06,0.4236120458925926,0.22394459732381422,0.16221024697832648,0.06974620351732622,0.061071465219012376
SN1,179,R,4,0.75,0.25,1,12,1,R,4,-1.0799319271634101e-06,8.25115358173882e-06,8.321525605124833e-06,0.5765988970439867,0.16416967766096277,0.09597047827681078,0.05511232887849806,0.06461607627288848
SN1,180,R,4,0.75,0.25,1,12,1,R,4,-1.1101790987751838e-06,7.901926341096018e-06,7.97953241308439e-06,0.5680033509233494,0.17429648668866815,0.10859541169433909,0.04658780057772091,0.04884409773629905
SN1,181,R,4,0.75,0.25,1,12,1,R,4,-1.0644815301257374e-06,6.9051970323316395e-06,6.986763698830848e-06,0.4911731368913781,0.20059890370251074,0.12883873132091112,0.05951498625657496,0.06122575165946124
SN1,182,R,4,0.8333333333333334,0.16666666666666663,0,12,1,R,4,-1.085236493467389e-06,7.580404734441638e-06,7.65769379021508e-06,0.4406148850270377,0.20662554883698886,0.11261623432267784,0.07595426068821978,0.10048084157863926
SN1,183,R,4,0.9166666666666666,0.08333333333333337,0,12,1,R,4,-1.1324272142804638e-06,7.634463764113577e-06,7.717993804169984e-06,0.51277795594763,0.1824899014574863,0.10492140287458626,0.08674103146637238,0.06515888095534761
SN1,184,R,4,0.8333333333333334,0.16666666666666663,0,12,1,R,4,-1.1073899904032255e-06,9.78577986119116e-06,9.848238425349974e-06,0.6503986654441417,0.13573923255218237,0.08312838179004836,0.04296706431269405,0.043332533962658466
SN1,185,N1,1,0.6666666666666666,0.33333333333333337,1,12,1,N2,2,-1.0031293143888072e-06,1.0803686760520615e-05,1.085015742009463e-05,0.7239109722206036,0.11195937638583499,0.06850306838088008,0.035248257033374406,0.027506612865532035
SN1,186,N2,2,0.4166666666666667,0.5833333333333333,1,12,1,N2,2,-1.1712954972277466e-06,7.677312399316964e-06,7.766148261431274e-06,0.5431278323737491,0.18116292266581743,0.11344647403167328,0.053308181705185954,0.0521889628547802
SN1,187,N2,2,0.5833333333333334,0.41666666666666663,1,12,1,N2,2,-1.180516574820561e-06,1.1827544686730595e-05,1.1886312830311812e-05,0.6545471623029967,0.12165498626988358,0.09808666090734286,0.04976402687045191,0.04441090400600075
SN1,188,N2,2,0.9166666666666666,0.08333333333333337,0,12,1,N2,2,-1.0608980287318391e-06,7.87278721053865e-06,7.943946317151698e-06,0.532939075552498,0.19682526992835875,0.10592306090972786,0.058634525926025166,0.05531274825053233
SN1,189,N2,2,0.75,0.25,1,12,1,N2,2,-1.1020867570138775e-06,1.205784983649683e-05,1.2108110418206962e-05,0.7124989092121655,0.12221134491138423,0.06440137932484317,0.045182585895517956,0.027240650171237727
SN1,190,N2,2,1.0,0.0,0,12,1,N2,2,-1.0762738730465703e-06,1.1130289988804415e-05,1.1182205537579895e-05,0.6417423687230411,0.13438537478039742,0.08190735655909812,0.07078193895184791,0.03353382973444857
SN1,191,N2,2,1.0,0.0,0,12,1,N2,2,-1.137767210611695e-06,1.1640888698499296e-05,1.1696358575060518e-05,0.6840540636816131,0.10910518546570656,0.07409615258370852,0.07550412392930891,0.03256156337042966
SN1,192,N2,2,1.0,0.0,0,12,1,N2,2,-1.151859374308265e-06,9.385463152021518e-06,9.45588169321801e-06,0.5454545526155322,0.16418783512761106,0.10319852424123906,0.08965255621496064,0.052285117579181244
SN1,193,N2,2,0.8333333333333334,0.16666666666666663,0,12,1,N2,2,-1.1631981120946249e-06,1.4850185774360618e-05,1.4895672102359228e-05,0.7518050580639906,0.08105018151779085,0.07205672603094351,0.06185384446834822,0.015420547631179601
SN1,194,N2,2,0.75,0.25,1,12,1,N2,2,-1.116697777660421e-06,1.3757395634828669e-05,1.38026428114269e-05,0.7507854775446243,0.09855474867896694,0.0496348035264741,0.061377573041609505,0.019853661698894225
SN1,195,N2,2,0.9166666666666666,0.08333333333333337,0,12,1,N2,2,-1.156724311004041e-06,1.088614356382459e-05,1.0947425853773447e-05,0.6680448008059429,0.13566821740939594,0.0668986679181493,0.07307351690361656,0.028274664344553106
SN1,196,N2,2,0.9166666666666666,0.08333333333333337,0,12,1,N2,2,-1.1557255280286916e-06,9.062399729110097e-06,9.135797192709126e-06,0.4223482892052348,0.17633640540877762,0.1282842241070834,0.14936633819229492,0.06910181852715061
SN1,197,W,0,1.0,0.0,0,12,1,W,0,-1.1951695548952275e-06,8.068512570805708e-06,8.156551070777292e-06,0.4697984363437997,0.18118311916867422,0.12679716833537186,0.1321358086227523,0.04826955919007155
SN1,198,N1,1,0.75,0.25,1,12,1,N1,1,-1.1365664032417496e-06,9.229213066586599e-06,9.298933111783884e-06,0.4246804591223102,0.18118572478927142,0.12606395386202157,0.18469998245418384,0.044371934961294136
SN1,199,N1,1,0.75,0.25,1,12,1,N2,2,-1.150687544558592e-06,1.4567296890754814e-05,1.4612673284809907e-05,0.52258525045526,0.11412994651376625,0.1075234074254831,0.19986840082617716,0.0245719659282062
SN1,200,N1,1,0.5,0.5,1,12,1,N2,2,-1.2122324298835407e-06,3.6735037196296004e-05,3.675503319652034e-05,0.8429387790286915,0.032122490928981784,0.01902409233731948,0.015341043896059227,0.08293065600395613
SN1,201,N2,2,0.6666666666666666,0.33333333333333337,1,12,1,N2,2,-1.1046480587245755e-06,6.261353308320906e-06,6.358049432433278e-06,0.40551772373946093,0.18872224396965842,0.10994934040243803,0.07661538952893109,0.16975420951511838
SN1,202,N2,2,0.5833333333333334,0.41666666666666663,1,12,1,N2,2,-1.0965345216743604e-06,1.2094737243464238e-05,1.2144342590097849e-05,0.725983589608881,0.07644285035738557,0.07517919016994971,0.04864296995772149,0.04938582915573883
SN1,203,N2,2,0.5833333333333334,0.41666666666666663,1,12,1,N2,2,-1.1616047545285485e-06,9.75410747433723e-06,9.823031010165079e-06,0.5950815579347164,0.11906671026039721,0.1107836540563395,0.07163629413681051,0.07232726867346959
SN1,204,N2,2,0.6666666666666666,0.33333333333333337,1,12,1,N2,2,-1.1915349881387802e-06,1.266979499085555e-05,1.2725700795565927e-05,0.665452645785419,0.10556515391169269,0.1111203340105921,0.057554226448683334,0.03291412432766113
SN1,205,N1,1,0.6666666666666666,0.33333333333333337,1,12,1,N2,2,-1.257370066059015e-06,1.120895890586438e-05,1.127926146679727e-05,0.6559624930709148,0.09265327087498049,0.11475982651745788,0.04727784961049478,0.05783854202092811
